だっこ	抱；搂抱	N2
だっしゅつ	逃脱，逃出	N2
だったい	脱离，退出	N1
だったら	那样的话	N4
だって	因为；可是	N4
だつ	脱离……	N1
だつぜい	逃税	N1
だつらく	脱落；落选	N1
だとう	妥当的；合理的	N2
だぶだぶ	松垮的；肥大的	N3
だぼく	磕碰，碰撞	N1
だます	欺骗；哄	N1
だまる	沉默；闭嘴	N3
だめ	不行；糟糕	N4
だらしない	懒散的；不像样的	N3
だらだら	懒散地；拖拖拉拉	N1
だるい	乏力的；慵懒的	N3
だれ	谁	N5
だれか	某人	N4
だれしも	谁都；人人	N2
だれひとり	（不）任何一个人；（不）一个人也没有	N2
だん	台阶；层；架；等级；段	N3
だんかい	阶段；等级	N2
だんけつ	团结	N2
だんげん	断言，断定	N1
だんし	男子	N3
だんじて	断然；绝对	N1
だんじょ	男女	N3
だんすい	停水	N1
だんせい	男性	N5
だんぜん	断然；显然	N2
だんたい	集团，团体	N3
だんだん	逐渐	N5
だんち	住宅区；小区	N1
だんてい	断定，判断	N1
だんどり	安排（按步骤筹划）；步骤	N2
だんねん	死心，放弃	N1
だんぺん	片断，部分	N1
だんぼう	暖气	N3
だんりょく	弹力，弹性	N1
だんボール	瓦楞纸板；瓦楞纸	N3
ち	血	N4
ちい	地位，身份	N2
ちいき	地域，地区	N2
ちいきしゃかい	地区性社会	N1
ちいさい	小的；年幼的	N5
ちいさな	小，微小的	N5
ちえ	智慧；主意	N2
ちか	地下；阴间	N3
ちかい	近的；接近的	N5
ちかう	发誓	N1
ちかく	附近	N5
ちかごろ	近日，最近	N2
ちかしい	亲近的	N2
ちかすい	地下水	N2
ちかちか	闪烁；刺眼	N3
ちかぢか	不久（最近）；近日	N1
ちかづく	靠近（自行）；临近；亲近	N2
ちかづける	使靠近；使亲近	N2
ちかてつ	地铁	N5
ちかみち	近道；捷径	N3
ちかよる	靠近（主动）；亲近	N1
ちから	力气；力量	N4
ちからしごと	体力活	N1
ちからつきる	力竭	N1
ちからづける	鼓励；打气	N2
ちからづよい	有力的；强有力	N2
ちがい	差异，不同	N4
ちがう	不同；不对	N4
ちきゅう	地球	N3
ちぎれる	断裂；撕碎	N1
ちく	地区，地域	N1
ちくさん	畜产	N1
ちくせき	积蓄，积累	N2
ちけい	地形	N1
ちこく	迟到	N4
ちしき	知识	N3
ちしつ	地质	N1
ちじ	都道府县知事；地方行政长官	N1
ちじょう	地上	N2
ちじん	熟人，朋友	N2
ちず	地图	N5
ちたい	地带	N2
ちち	父亲（自己的）	N5
ちちおや	父亲	N4
ちぢまる	（距离、差距）缩短	N1
ちぢむ	（衣物）缩小；因恐惧、紧张畏缩	N2
ちぢめる	缩短（时间、距离）；缩小；蜷曲	N2
ちっとも	一点也不	N3
ちっぽけ	极小的	N1
ちつじょ	秩序，条理	N2
ちてき	知性的；理智的	N2
ちなみに	顺便，附带	N3
ちのう	智力，智慧	N2
ちほう	地方；地区	N2
ちまた	街头（街巷）；民间	N1
ちみつ	缜密的；细致的	N1
ちめい	有名的	N1
ちめいてき	致命的	N1
ちめいど	知名度	N1
ちゃいろ	茶色的	N5
ちゃいろい	棕色的	N5
ちゃく	件；到达	N2
ちゃくしゅ	着手，开始	N1
ちゃくしょく	着色；上色	N1
ちゃくじつ	踏实的；稳健的	N2
ちゃくそう	构想；想法	N1
ちゃくちゃく	稳步地；顺利地	N2
ちゃくもく	着眼，注目	N1
ちゃくよう	穿（衣服）	N1
ちゃわん	茶碗；饭碗	N3
ちゃん	～酱	N4
ちゃんと	好好地；整齐地	N4
ちゅう	中；期间	N5
ちゅうい	注意；小心	N4
ちゅういぶかい	仔细的；谨慎的	N1
ちゅうおう	中央；中心	N2
ちゅうかがい	中华街	N4
ちゅうかく	核心	N1
ちゅうかりょうり	中国菜	N3
ちゅうかん	中间；中途	N3
ちゅうがい	虫害	N1
ちゅうがく	中学；初中	N4
ちゅうがくせい	初中生	N5
ちゅうがっこう	初中	N5
ちゅうきゅう	中级，中等	N3
ちゅうけい	转播；中继	N2
ちゅうこ	二手；旧货	N3
ちゅうこく	忠告，劝告	N1
ちゅうごく	中国	N5
ちゅうごくご	中文，汉语	N5
ちゅうごくじん	中国人	N5
ちゅうさい	调解，仲裁	N1
ちゅうざい	驻外；驻在	N1
ちゅうし	中止，取消	N3
ちゅうしゃ	停车	N3
ちゅうしゃきんし	禁止停车	N3
ちゅうしゃじょう	停车场	N3
ちゅうしゅつ	抽出；提取	N1
ちゅうしょう	中伤，诽谤	N1
ちゅうしょうか	抽象化	N1
ちゅうしょうてき	抽象的	N2
ちゅうしょく	午饭	N3
ちゅうしん	中心	N4
ちゅうじつ	忠实的	N1
ちゅうじゅん	中旬	N3
ちゅうすう	中枢；核心	N1
ちゅうせい	中世纪	N1
ちゅうせいだい	中生代	N1
ちゅうせん	抽签，抽选	N2
ちゅうだん	中断，断开	N2
ちゅうちょ	踌躇，犹豫	N1
ちゅうと	中途，半途	N1
ちゅうとはんぱ	半途而废的；不彻底的	N1
ちゅうねん	中年	N1
ちゅうもく	注目，注视	N2
ちゅうもん	订购；要求	N3
ちゅうや	昼夜；日夜	N1
ちゅうりつ	中立	N1
ちゅうりゃく	中间省略	N2
ちゅうりんじょう	自行车停车场	N2
ちょう	……町	N5
ちょうかく	听觉	N1
ちょうかん	晨报，早报	N3
ちょうき	长期	N2
ちょうきょり	长距离	N2
ちょうけし	抵消；一笔勾销	N1
ちょうこう	听讲，旁听	N1
ちょうこく	雕刻	N2
ちょうさ	调查	N3
ちょうし	状态；情况	N4
ちょうしゅう	听众	N1
ちょうしょ	长处，优点	N2
ちょうしょく	早餐	N3
ちょうじかん	长时间	N3
ちょうじょう	山顶；顶点	N2
ちょうせい	调整，调节	N2
ちょうせつ	调节，调整	N2
ちょうせん	挑战	N1
ちょうたつ	筹措，筹备	N1
ちょうだい	领受；得到；接受；吃；喝；享用	N1
ちょうちょう	镇长	N2
ちょうど	正好，恰好	N5
ちょうない	街区内；邻里；社区	N3
ちょうにん	城镇居民；商人	N1
ちょうふく	重复	N1
ちょうへん	长篇	N2
ちょうほう	方便的；有用的；顺手的；派得上用场；宝物	N1
ちょうほうけい	长方形	N2
ちょうみりょう	调料，佐料	N3
ちょうみん	镇上的居民	N2
ちょうり	烹饪，做菜	N2
ちょうるい	鸟类	N3
ちょうれん	操练；训练	N1
ちょうわ	协调，和谐	N1
ちょきん	存款，储蓄	N4
ちょくえい	直营	N1
ちょくげき	直击	N1
ちょくご	紧接着；之后	N3
ちょくし	直视；正视	N1
ちょくしん	直进	N1
ちょくせつ	直接的	N4
ちょくせん	直线	N1
ちょくぜん	紧接之前；正前方	N3
ちょくそう	直接输送	N1
ちょくめん	面对，直面	N1
ちょさく	著作，著书	N1
ちょしゃ	作者	N2
ちょしょ	著作	N1
ちょぞう	储藏，储存	N1
ちょちく	储存，积蓄	N1
ちょっか	正下方；垂直下落	N2
ちょっかん	直觉	N1
ちょっけい	直径	N2
ちょっけつ	直接相连	N2
ちょっと	一点；稍等	N5
ちょめい	著名的	N1
ちらかす	弄乱；散落	N2
ちらし	传单	N3
ちらちら	闪烁；不时地看	N2
ちらっと	瞥一眼；稍微	N1
ちらり	一瞥；略微	N1
ちり	地理；地形	N1
ちりばめる	镶嵌	N1
ちりょう	治疗，医疗	N2
ちる	飘落；散开；消失；解散	N2
ちん	陈（姓氏）	N5
ちんか	沉降，下沉	N1
ちんぎん	工资，薪水	N1
ちんたい	租赁，出租	N1
ちんもく	沉默	N1
ちんれつ	陈列，展览	N1
つい	不由得；顺手	N4
ついか	追加，添补	N2
ついきゅう	追究；追赶	N2
ついじゅう	追随，迎合	N1
ついたち	一号；初一	N5
ついている	走运；附着；附带；包含	N3
ついては	因而，因此	N3
ついでに	顺便，顺手	N3
ついに	终于（书面）；始终不	N3
ついほう	驱逐；放逐	N1
ついやす	花费；耗费	N2
ついらく	坠落，掉下	N1
つうか	通过；经过	N2
つうかん	深切感到	N1
つうがく	上下学	N3
つうきん	通勤	N3
つうこう	通行	N3
つうこうどめ	禁止通行	N1
つうしん	通信，通讯	N2
つうしんはんばい	邮购，函售	N2
つうじょう	通常，平常	N2
つうじる	通晓；理解、弄通；通过、经过	N1
つうせつ	痛切的	N1
つうち	通知，告知	N3
つうちょう	存折	N3
つうねん	普通的想法	N2
つうほう	通报；报警	N1
つうやく	口译	N3
つうよう	通用；有效	N2
つうれい	通常；惯例	N1
つうれつ	猛烈的	N1
つうろ	通道；过道	N2
つうわ	通话	N2
つかいかた	用法	N4
つかいこなす	熟练使用	N2
つかいこむ	用旧；挪用（公款）；超支	N1
つかいて	使用者；能手	N1
つかいはたす	用尽	N2
つかいみち	用法，用途	N1
つかいわける	区别使用	N2
つかう	使用；花费	N5
つかえる	服侍；任职	N1
つかさどる	掌管；负责	N1
つかまえる	抓住（逃犯、动物）；逮捕	N3
つかまる	（犯人、动物）被抓住；被捉住；抓住，拽住	N1
つかむ	抓住（用手）；掌握	N3
つかれ	疲劳，疲倦	N3
つかれる	感到累	N5
つき	月亮；月份	N5
つきあい	交际，交往	N3
つきあう	交往；陪同	N3
つきあたる	撞上；走到尽头；遇到困难或问题	N2
つきうごかす	驱使；推动	N2
つきさす	刺入（主动用力刺）；扎，刺；刺痛	N1
つきすすむ	勇往直前	N2
つきだす	伸出，探出；推出；扭送	N1
つきつめる	追究到底	N2
つきとめる	查明；追究到	N1
つきはなす	推开；冷漠拒绝	N1
つきもの	伴随物；必有之物	N2
つきる	（资源、话题）用尽；到头，穷尽	N2
つぎ	下一个；下一次	N5
つぎたす	续加；补充	N1
つぎつぎ	接连；一个接一个	N3
つぎに	接着，其次	N4
つく	附着；跟随	N5
つくえ	桌子，书桌	N5
つくす	尽力（全力、努力）；效力	N2
つくづく	深切地；充分地	N2
つくり	做法（制作方式、构造）；构造	N3
つくりあげる	完成；塑造	N2
つくりごえ	假嗓子；装出的声音	N2
つくりだす	创造；做出	N3
つくりなおす	重新制作	N3
つくる	制作；做	N5
つくろう	修补；修理；整理仪容；整饰衣着；掩饰；掩盖错误	N1
つぐ	倒入；注入	N2
つけくわえる	添加；补充	N2
つけこむ	乘机利用；钻空子	N1
つけもの	腌菜	N2
つける	装上（标签）；穿、写、涂、附；定价、打分	N5
つげる	告知；宣告	N1
つごう	方便；情况	N4
つたう	沿着；顺着	N3
つたえる	传达（消息、意见）；传授	N4
つたわる	（消息）传开；传播、闻名；传导、传入	N3
つち	土；泥土	N4
つちかう	培植；培养（能力）	N1
つっこむ	冲入；插入、深入；深究、追问	N1
つっぱしる	猛冲；飞跑；（向着某个目标）冲刺	N1
つっぱる	抽筋或绷紧；固执坚持；逞强；装腔作势；蛮横不服管	N1
つつみ	包裹，包装	N3
つつみこむ	包住	N1
つつむ	包裹；包围，笼罩	N4
つづき	续篇；后续	N3
つづく	持续；接连发生；接着，跟着	N4
つづける	继续做（学习、工作）	N4
つづる	拼写；编写	N1
つとまる	（工作、职位）胜任	N1
つとめ	工作，干活	N3
つとめて	尽量（尽力）；努力地	N2
つとめる	任职（公司、医院）	N3
つど	每次；每逢	N1
つどい	聚会，集会	N1
つどう	会聚（共同目的、群体）；人们正式聚集	N1
つながり	联系；关联	N2
つながる	连接；相连；接通；导致；带来（结果）	N2
つなぐ	连接（接上）；接上	N2
つなげる	接上；连起来	N2
つねに	时常，经常	N3
つの	角；鹿角；触角；角状突起	N1
つのる	募集；加剧	N1
つば	唾液，口水	N1
つばさ	翅膀；机翼	N2
つばめ	燕子	N1
つぶ	颗粒，圆粒	N1
つぶさに	详细地；仔细地	N1
つぶす	弄碎；败坏；消磨	N2
つぶやく	嘟囔；自言自语	N2
つぶる	闭上；装作没看见	N1
つぶれる	（纸箱、公司）压扁；倒闭	N2
つぼ	壶（穴位或要点）；穴位；要点	N1
つま	妻子	N5
つまずく	绊倒；受挫	N1
つまむ	捏；夹取	N1
つまらない	无聊的；没意思的	N5
つまり	也就是说	N3
つまる	（管道、喉咙）堵塞；塞满；窘迫	N3
つみ	罪；犯罪；过失；刑罚；判决；惩罚；责任；罪责	N1
つみかさなる	（箱子）层层积累；堆积；积累疲劳、努力	N2
つみかさねる	层层堆积（箱子、砖）；堆起，垒起；积累	N2
つみき	积木	N1
つみこむ	装入（把货物）；装载	N2
つみたてる	按期存（钱）；积累	N1
つみぶかい	罪孽深重的	N1
つむ	堆积（货物、行李）；装载；积累（经验）	N2
つむぐ	纺织；编织	N1
つめ	指甲；爪子	N1
つめこむ	塞进	N2
つめたい	冷的；冷淡的	N5
つめる	填满（箱子、袋子）；塞入、缩短	N3
つもり	意图，打算	N4
つもる	（雪、灰尘）堆积；累积；估算	N2
つゆ	梅雨季	N3
つよい	强的；厉害的	N5
つよび	大火	N2
つよまる	变强	N1
つよみ	长处，强项（竞争优势）	N2
つよめる	加强（语气、力度）	N2
つらい	难受的；辛苦的	N4
つらなる	连绵；排列	N1
つらぬく	贯穿；贯彻	N1
つり	钓鱼	N3
つりあう	平衡；相称	N2
つる	钓	N2
つれ	同伴，随从	N3
つれる	带着；领着	N3
づらい	难以……的	N2
て	手；方法	N5
てあつい	优厚的；周到的	N1
てあて	处理；津贴	N2
てあらい	洗手	N4
てぃーシャツ	T恤	N3
てい	低……	N3
ていあん	提案，提议	N2
ていいん	定员	N3
ていえん	庭园	N2
ていおん	低温	N2
ていか	定价	N2
ていがくねん	低年级	N1
ていき	固定期限；定期的；周期性的	N3
ていきあつ	低气压；低压系统；气旋；坏脾气；低落情绪；紧张局势	N2
ていきけん	月票；定期券	N3
ていきゅうび	固定休息日	N3
ていきょう	提供	N2
ていぎ	定义	N2
ていけい	提携，合作	N1
ていけつ	缔结；签订	N1
ていこう	抵抗；反抗	N2
ていし	中止，停止	N2
ていしゃ	停车	N3
ていしゅ	丈夫；主人	N1
ていしゅつ	提交，提出	N2
ていしょう	提倡	N1
ていしょく	套餐	N3
ていじ	出示	N2
ていせい	订正；改正	N2
ていせつ	定论	N1
ていたい	停滞，滞留	N1
ていちゃく	稳定，扎根	N2
ていでん	停电	N3
ていど	程度	N3
ていねい	礼貌的；细致的	N4
ていねん	退休年龄	N2
ていばん	经典款；固定模式	N1
ていひょう	定评，公认	N1
ていめい	低迷；不振	N1
ていりゅうじょ	车站；停靠站	N2
ていれ	保养；修整	N2
ていれい	定例；例行	N1
てうす	薄弱的；人手不足	N1
てがかり	线索（可依靠依据）；头绪	N1
てがき	手写，手抄	N2
てがける	亲手做	N1
てがみ	书信	N5
てがる	简便的	N2
てき	敌人；对手	N3
てきい	敌意	N1
てきおう	适合，适应	N2
てきかく	准确的	N2
てきごう	适合；符合	N1
てきしゅつ	摘除；抽出	N1
てきせい	适性；资质	N2
てきせつ	恰当的	N2
てきとう	适当的；随便的	N3
てきど	适度的	N2
てきにん	适任的	N1
てきはつ	揭发，检举	N1
てきぱき	利落地；麻利地	N1
てきよう	适用，应用	N1
てきりょう	适量	N1
てぎわ	手法；办事效率	N1
てこいれ	支援（针对停滞局）；干预	N1
てこずる	棘手；费周折	N1
てごたえ	反应；手感	N2
てごろ	合适的；适中的	N2
てさぐり	摸；摸索	N1
てじな	戏法，魔术	N2
てじゅん	步骤；顺序	N2
てすう	麻烦；费事；步数；拳数	N2
てすうりょう	手续费	N2
てだすけ	帮助；援手	N2
てだて	办法；手段	N1
てちがい	差错；疏漏	N2
てちょう	手账；记事本	N4
てぢか	身边的；容易得到	N2
てっかい	撤回，撤销	N1
てっきょ	撤除；拆走	N1
てっきり	原以为；想当然	N1
てっそく	铁的法则	N2
てったい	撤退，退出	N1
てってい	彻底；贯彻	N2
てっぱい	取消，撤销	N1
てっぺん	顶；顶峰；午夜十二点；头顶；头盔顶部	N1
てつ	铁	N3
てつかず	未动手的；原封不动	N1
てつがく	哲学	N2
てつだい	帮忙，帮工	N4
てつだう	帮忙	N4
てつづき	手续，程序	N2
てつどう	铁路，铁道	N3
てつや	通宵；熬夜	N2
てづくり	手工制作	N2
てなずける	驯服；拉拢	N1
てにもつ	随身行李	N1
てのひら	手掌	N1
てはい	安排；准备；警方搜查；搜寻	N1
てはじめ	开始，开端	N1
てばなす	放手；卖掉，转让；放下	N2
てばやい	麻利的	N2
てぶくろ	手套	N4
てぶり	手势	N2
てほん	范本；榜样	N2
てま	工夫；时间精力	N2
てまえ	面前；跟前	N2
てまどる	费事；耽搁	N1
てもち	手头持有；现款	N1
てもと	手头，身边	N2
てら	寺庙，寺院	N4
てらう	炫耀；矫饰	N1
てらす	照亮；对照	N2
てれくさい	害羞的（因被夸）；不好意思	N2
てわけ	分头，分工	N1
てわたす	亲手交给	N2
てん	点；分数	N4
てんい	转移，扩散	N1
てんいん	店员	N5
てんか	添加	N2
てんかい	展开；发展	N2
てんかん	转变，转换	N2
てんき	天气；晴天	N5
てんきよほう	天气预报	N3
てんきん	调职	N2
てんけい	典型	N2
てんけいてき	典型的	N2
てんけん	检点，检查	N2
てんこう	天气	N2
てんさい	天才	N1
てんざい	散在，散布	N1
てんしゅ	店主	N1
てんしょく	转职；换工作	N2
てんじ	展示，展出	N2
てんじじょう	展示场	N4
てんじょう	天花板	N3
てんじる	转变；转向	N2
てんすう	分数；得分	N3
てんたい	天体	N1
てんち	天地；宇宙；世界；自然；领域；上下	N1
てんちょう	店长	N3
てんてき	天敌	N1
てんてこまい	忙得团团转	N1
てんとう	店头；柜台	N1
てんにゅう	迁入；转入	N1
てんねん	天然的	N1
てんばい	转卖，倒卖	N1
てんぷ	附件；附加	N2
てんぷら	天妇罗	N4
てんぼう	展望；眺望	N1
てんぽ	店铺，商店	N1
てんめつ	闪烁	N1
てんもん	天文	N1
てんらん	展览	N3
てんらんかい	展览会	N3
で	那么；于是	N2
であい	相遇，偶遇	N2
であう	遇见	N2
でいり	出入；进出	N3
でいりぐち	出入口	N3
でかける	出门	N4
でかた	表现方式；出场方式	N1
できあがり	完成；成品	N1
できあがる	完成	N2
できごと	事情；发生的事；事件	N2
できたて	刚做好的	N2
できばえ	结果；效果；表现；成效；做工；完成度	N1
できる	会；能	N5
できるだけ	尽可能	N3
できれば	如果可以	N3
でくわす	偶遇	N1
でぐち	出口	N5
でこぼこ	凹凸不平的	N2
でし	弟子，徒弟	N2
でしゃばる	多管闲事；出头	N1
ですから	因此	N5
でたらめ	胡乱的（无根据胡说）；胡说	N2
では	那么；关于	N5
でばん	出场机会	N1
でまわる	上市；流通	N2
でむかえ	迎接	N2
でも	但是；即使	N5
でる	（人）出去；显出、出发；参加、接电话	N5
でんえん	田园	N1
でんき	电；电灯	N5
でんきゅう	电灯泡	N3
でんげん	电源；电源	N2
でんごん	口信；留言	N3
でんし	电子	N4
でんしじしょ	电子词典	N2
でんしゃ	电车	N5
でんしょう	传承；传说	N1
でんしレンジ	微波炉	N4
でんせつ	传说	N1
でんせん	电线，电缆	N1
でんたく	电子计算器	N3
でんたつ	传达，转达	N2
でんち	电池	N3
でんちゅう	电线杆	N1
でんとう	电灯	N3
でんどう	电动	N2
でんぱ	电波，信号	N2
でんぴょう	单据，票据	N2
でんりょく	电力	N2
でんわ	电话；打电话	N5
でんわばんごう	电话号码	N5
といあわせ	询问，打听	N3
といあわせる	询问（办事）	N2
といかける	询问（向对方提）；提问；开始问	N2
といつめる	追问	N1
とう	……岛	N3
とうあん	答案；试卷	N2
とういつ	统一	N2
とうえい	投影；反映	N1
とうかく	头角	N2
とうかん	投递；投稿	N2
とうがらし	辣椒	N3
とうき	陶器	N2
とうきゅう	投球	N1
とうきょう	东京	N5
とうぎょ	统御；控制	N1
とうけい	统计	N1
とうげい	陶瓷工艺	N1
とうごう	统一，合并	N1
とうさい	装载；搭载	N1
とうさん	倒闭，破产	N1
とうざ	眼下；暂时	N1
とうざい	东西；东与西	N2
とうし	投资	N1
とうしゃ	本公司	N2
とうしゅ	投手	N1
とうしゅう	继承，沿用	N1
とうしょ	当初，最初	N2
とうじ	当时	N2
とうじしゃ	当事人	N1
とうじつ	当日，当天	N3
とうじょう	登场；出现	N3
とうじる	投入；献身	N1
とうせい	统制，统管	N1
とうせん	当选；中彩	N1
とうぜん	当然的	N4
とうそう	逃跑，逃走	N1
とうたつ	达到，到达	N2
とうだい	灯塔	N2
とうちゃく	到达	N4
とうてい	无论如何也	N2
とうてん	本店	N1
とうとい	宝贵的；尊贵的	N2
とうとう	终究；到底（结果发生了）	N3
とうなん	失窃，被盗	N2
とうにゅう	投入	N1
とうにん	本人；当事人	N1
とうばん	值班；轮班	N1
とうひ	躲避，逃避	N1
とうひょう	投票	N2
とうふ	豆腐	N2
とうぶん	糖分，甜味	N1
とうぼう	逃亡，逃匿	N2
とうめい	透明的	N2
とうめん	当前；面临	N1
とうろく	登记，注册	N2
とうろん	讨论	N2
とうわく	为难，困惑	N2
とお	十（数量）；十个；十岁	N5
とおい	远的	N5
とおか	十号；十天	N5
とおく	远处，远方	N5
とおざかる	（人、声音）远离；疏远	N2
とおざける	使远离；疏远	N1
とおす	让…通过（人、光线）；穿过；领进	N4
とおまわり	绕远；绕道	N2
とおめ	远处看；远视	N1
とおり	街道；照……样	N4
とおりかかる	路过	N3
とおりすぎる	走过	N3
とおる	（人）通过；走过、穿过；合格	N4
とかい	城市；都市	N3
とかく	总是；动辄	N1
とかす	溶化（冰、巧克力）；熔化	N2
とがる	变尖；尖锐	N2
とき	时候；时间	N5
ときおり	有时；偶尔	N1
ときどき	有时，偶尔	N5
ときはなつ	释放；解放	N1
ときめき	心跳	N1
ときょうそう	赛跑	N2
とぎれる	中断	N1
とく	解开（绳子、题）；解答	N3
とくい	擅长的	N4
とくぎ	拿手的技术	N3
とくさく	好办法；上策	N1
とくさん	特产	N1
とくしゅ	特殊的	N2
とくしゅう	专刊，专集	N1
とくしょく	特色，特长	N2
とくせい	特性，特点	N2
とくせつ	特设	N1
とくそく	督促，催促	N1
とくちょう	特征，特色	N3
とくてい	特定；指定	N2
とくてん	特典；优惠	N1
とくに	特别	N4
とくばい	特价销售	N2
とくべつ	特别的	N4
とくめい	匿名	N1
とくゆう	特有的	N1
とぐ	磨快；磨炼	N1
とけい	钟，表	N5
とけこむ	融入；融洽；融化，溶解	N2
とける	（绳子、题）解开；松了；（情绪）缓解	N3
とげる	完成；得到某种（非预期的）结果	N1
とことん	最后，到底	N1
ところ	场所，地方	N5
ところが	然而，可是	N3
ところで	顺便说；话说	N3
とざす	关闭（门、道路）；锁上、闭上；封锁、封闭	N1
とざん	爬山	N3
とし	年；年龄	N5
としうえ	年长	N2
としした	年纪较小	N2
としつき	岁月；经历年月	N2
としょ	图书，书籍	N3
としょかん	图书馆	N5
としょしつ	图书室	N3
としより	老人	N3
としん	市中心	N2
とじこめる	关进	N1
とじょう	途中，中途	N2
とじる	（书、店）合上；结束	N4
とたん	刚一；瞬间	N2
とち	土地；当地	N3
とちゅう	途中，路上	N4
とっか	特化	N1
とっき	突起，隆起	N2
とっきゅう	特快列车	N4
とっきょ	专利	N1
とっくに	很早，早就	N2
とっけん	特权	N1
とっこうやく	特效药	N2
とっさ	瞬间，猛然	N1
とっしゅつ	突出	N1
とって	把手	N3
とっぱ	突破；超过	N1
とっぴょうしもない	异想天开的	N2
とつぜん	突然	N3
とつにゅう	冲进，闯进	N1
とても	很，非常	N5
ととのう	（房间、条件）整齐	N2
ととのえる	整理；准备好；达成（协议）	N2
とどく	送达；收到；够得着	N4
とどけ	申报；通知	N3
とどけさき	收货地址；送达地	N2
とどけでる	申报；提出申请	N2
とどける	送到（文件、物品）；申报	N4
とどこおる	停滞；拖延	N1
とどまる	停留；止于	N1
とどめる	制止；保留	N2
となえる	念诵；吟诵；呼喊；大声喊；提倡；主张	N1
となり	旁边；邻居	N5
とにかく	总之，反正	N3
との	老爷，大人	N1
とばす	放飞（鸟、气球）；飞溅、疾驶；跳过	N3
とびあがる	跳起来；飞向天空；跳级	N2
とびおりる	跳下；跳车	N1
とびかう	飞来飞去（强调）	N1
とびこむ	跳入；冲进	N2
とびたつ	起飞；飞离	N2
とびだす	冲出；飞奔而出	N3
とびちる	飞散	N2
とびつく	扑上去；急切接受	N2
とびでる	飞出；突然出现	N2
とびのる	跳上；跳乘	N1
とびまわる	飞来飞去；奔走	N2
とびら	门；扉页	N2
とぶ	（鸟、帽子）飞；吹起	N5
とほ	徒步，步行	N2
とほうもない	惊人的；离谱的	N2
とぼしい	缺乏的；贫乏的	N2
とまどい	困惑；不知所措	N1
とまどう	困惑；不知所措	N1
とまる	（车、机器）停下	N5
とみ	财富	N1
とむ	富有；富于	N1
とめ	停止；刹车	N3
とめる	使停下；制止	N4
とも	一起；共同；同样；双方都；全都；都不	N3
ともあれ	不管怎样；总之	N1
ともかく	总之；暂且不论	N2
ともすると	动不动就；往往	N1
ともすれば	往往；动辄	N1
ともだち	朋友	N5
ともなう	伴随；带来	N2
ともに	共同；一起；同时；连同；双方都	N2
ともばたらき	夫妻都工作	N2
とやかく	说三道四	N2
とら	老虎	N2
とらえる	捕获；准确把握	N2
とらわれる	（犯人、俘虏）被捕；被逮捕；受束缚	N2
とり	鸟；鸡	N5
とりあう	互相争抢；理睬	N2
とりあえず	暂且；先	N2
とりあげる	拿起；提起	N3
とりあつかい	处理；使用方法	N2
とりあつかう	处理；对待	N2
とりいれる	收进；采用；吸收；收割	N2
とりかえす	夺回；挽回	N2
とりかえる	更换；互换	N3
とりかかる	着手；开始做	N2
とりかこむ	包围	N3
とりかわす	交换；签订	N1
とりきめ	约定；规定	N1
とりきめる	决定；约定	N1
とりくみ	举措；努力	N2
とりくむ	致力于；认真应对	N2
とりけす	取消；撤销	N3
とりこむ	收进；吸收	N3
とりこわす	拆毁	N2
とりしまり	监管；取缔	N1
とりしまる	监管；取缔	N1
とりたてて	特别（用于否定并）；格外	N1
とりたてる	征收债务；催收；提拔；特别强调；着重介绍	N1
とりだす	取出	N3
とりつぐ	转达；通报来客或电话；代为接待；充当中介；代办货物	N1
とりつける	安装；装配；取得同意；争取到；常去某家店购买	N3
とりのこす	留下；使落后	N1
とりのぞく	去除；排除	N2
とりはらう	拆除；消除	N2
とりひき	交易；往来	N1
とりまく	围绕	N2
とりむすぶ	缔结；调停；讨好；巴结	N1
とりもどす	取回；恢复	N2
とりやめる	取消；停止	N1
とりよせる	订购；调来	N2
とりわけ	特别，格外	N2
とる	拿取（物品、资料）；获得	N5
とれる	（标签、污渍）脱落；消除、理解；收获	N4
とろみ	黏稠度	N1
とんでもない	异想天开的；意想不到的；荒谬的；不得了的；绝对不；没什么	N2
とんとん	轻敲声；顺利进行；势均力敌；收支相抵	N3
とんカツ	炸猪排	N1
ど	次；度	N4
どあい	程度	N1
どう	怎么样	N5
どうい	同意；赞成	N2
どういう	什么样的	N5
どういたしまして	不客气	N5
どういつ	同一的；相同的	N2
どうか	请（正式）；务必	N5
どうが	视频；动画	N2
どうき	动机	N2
どうきゅうせい	同班同学	N3
どうきょ	同住；共存	N2
どうきょう	同乡，老乡	N2
どうぎ	同义	N1
どうぐ	工具	N4
どうこう	陪同；一同前往；同行；同一银行；该银行	N1
どうさ	动作	N3
どうし	彼此；同类之间	N2
どうしつ	同质的	N1
どうして	为什么	N5
どうしても	无论如何	N3
どうじ	同时	N3
どうじつ	同日；当天	N2
どうじょう	同情	N2
どうじる	动摇	N1
どうせ	终归，反正	N3
どうせき	同席，在座	N3
どうぜん	同样；几乎一样	N1
どうそうかい	同学会	N1
どうぞ	请	N5
どうたい	躯干；机身	N1
どうちょう	同步；赞同	N1
どうてい	路程；过程	N2
どうてき	动态的	N3
どうとう	同等的	N2
どうとく	道德	N2
どうどう	堂堂正正地	N1
どうにか	设法；总算	N2
どうにも	怎么也；无论如何	N2
どうにゅう	导入，引进	N2
どうはん	同伴；陪同	N1
どうふう	附在信封内	N2
どうぶつ	动物	N5
どうぶつえん	动物园	N4
